unique_product_id,city,brand,series,energy_type,body_type,price_band,market_state,market_match_scope,dsi_label,dsi_model_count,dsi_consistency,qualification_reason
24091960,无锡,吉利汽车,星越L,燃油车,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,31,0.4838709677419355,结构性行情 + DSI供需平衡
24160614,无锡,吉利汽车,星越L,燃油车,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,31,0.4838709677419355,结构性行情 + DSI供需平衡
24326622,无锡,吉利汽车,缤越,燃油车,SUV,0-5万,常规行情,national_series_from_city_table,供需平衡,37,0.43243243243243246,常规行情 + DSI供需平衡
23555625,无锡,吉利银河,银河星舰7 EM-i,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,9,1,常规行情 + DSI供不应求
24174727,无锡,吉利银河,银河星舰7 EM-i,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,9,1,常规行情 + DSI供不应求
23987017,无锡,哈弗,哈弗大狗,燃油车,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,46,0.5217391304347826,常规行情 + DSI供需平衡
23753996,无锡,哈弗,哈弗枭龙MAX,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,6,0.6666666666666666,常规行情 + DSI供不应求
23540881,无锡,哪吒汽车,哪吒L,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,2,1,常规行情 + DSI供不应求
24112199,无锡,哪吒汽车,哪吒V,新能源,SUV,0-5万,上涨行情,national_series_from_city_table,供不应求,25,0.68,上涨行情 + DSI供不应求
23929707,无锡,坦克,坦克300,燃油车,SUV,10-15万,上涨行情,national_series_from_city_table,供不应求,35,0.4,上涨行情 + DSI供不应求
24149998,无锡,埃安,AION V,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,83,0.42168674698795183,常规行情 + DSI供需平衡
23580720,无锡,埃安,AION Y,新能源,SUV,0-5万,常规行情,national_series_from_city_table,供不应求,97,0.4536082474226804,常规行情 + DSI供不应求
24111664,无锡,大众,ID.4 CROZZ,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,22,0.4090909090909091,常规行情 + DSI供需平衡
23450247,无锡,大众,Polo,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,77,0.45454545454545453,常规行情 + DSI供需平衡
23791138,无锡,大众,Polo,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,77,0.45454545454545453,常规行情 + DSI供需平衡
23995727,无锡,大众,Polo,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,77,0.45454545454545453,常规行情 + DSI供需平衡
24139485,无锡,大众,Polo,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,77,0.45454545454545453,常规行情 + DSI供需平衡
24259839,无锡,大众,Polo,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,77,0.45454545454545453,常规行情 + DSI供需平衡
23869286,无锡,大众,途安L,燃油车,MPV,5-10万,结构性行情,national_series_from_city_table,供不应求,28,0.39285714285714285,结构性行情 + DSI供不应求
23464607,无锡,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23480441,无锡,大众,高尔夫,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23534165,无锡,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23645662,无锡,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
23854131,无锡,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
24116927,无锡,大众,高尔夫,燃油车,轿车,0-5万,常规行情,city_exact,供需平衡,126,0.36507936507936506,常规行情 + DSI供需平衡
24156890,无锡,奇瑞QQ,冰淇淋,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,36,0.5,常规行情 + DSI供不应求
23897978,无锡,奇瑞QQ,小蚂蚁,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,265,0.44150943396226416,常规行情 + DSI供不应求
24216792,无锡,奇瑞风云,风云A9L,新能源,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,5,1,结构性行情 + DSI供不应求
23443241,无锡,奥迪,奥迪A4L,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
23531415,无锡,奥迪,奥迪A4L,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
23581631,无锡,奥迪,奥迪A4L,燃油车,轿车,10-15万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
23599188,无锡,奥迪,奥迪A4L,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
23887208,无锡,奥迪,奥迪A4L,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
24207943,无锡,奥迪,奥迪A4L,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
24258065,无锡,奥迪,奥迪A4L,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,116,0.46551724137931033,常规行情 + DSI供需平衡
23515818,无锡,奥迪,奥迪A6L,燃油车,轿车,20-30万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
23817999,无锡,奥迪,奥迪A6L,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
24169008,无锡,奥迪,奥迪A6L,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,190,0.43157894736842106,常规行情 + DSI供需平衡
23478896,无锡,宝马,宝马3系,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
23505541,无锡,宝马,宝马3系,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
23603070,无锡,宝马,宝马3系,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
23606548,无锡,宝马,宝马3系,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
23935855,无锡,宝马,宝马3系,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
23987927,无锡,宝马,宝马3系,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
24075363,无锡,宝马,宝马3系,燃油车,轿车,20-30万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
24099395,无锡,宝马,宝马3系,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
24144699,无锡,宝马,宝马3系,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
24152318,无锡,宝马,宝马3系,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
24326744,无锡,宝马,宝马3系,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
24380644,无锡,宝马,宝马3系,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,203,0.39901477832512317,结构性行情 + DSI供需平衡
23722739,无锡,小鹏汽车,小鹏MONA M03,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,10,1,常规行情 + DSI供不应求
24356539,无锡,小鹏汽车,小鹏MONA M03,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,10,1,常规行情 + DSI供不应求
23616992,无锡,小鹏汽车,小鹏P7,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,47,0.7446808510638298,结构性行情 + DSI供不应求
23713211,无锡,方程豹,豹5,新能源,SUV,15-20万,结构性行情,national_series_from_city_table,供不应求,11,0.8181818181818182,结构性行情 + DSI供不应求
23802696,无锡,方程豹,钛7 PHEV,新能源,SUV,15-20万,结构性行情,national_series_from_model_table,供不应求,4,1,结构性行情 + DSI供不应求
24240034,无锡,智己汽车,智己LS6,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,16,0.9375,常规行情 + DSI供不应求
24254935,无锡,智己汽车,智己LS6,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,16,0.9375,常规行情 + DSI供不应求
24109846,无锡,本田,奥德赛,燃油车,MPV,10-15万,结构性行情,national_series_from_city_table,供需平衡,76,0.3815789473684211,结构性行情 + DSI供需平衡
23558251,无锡,本田,思域,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
24160571,无锡,本田,思域,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,78,0.34615384615384615,结构性行情 + DSI供需平衡
23572826,无锡,本田,本田LIFE,燃油车,轿车,0-5万,常规行情,national_series_from_model_table,供不应求,8,0.5,常规行情 + DSI供不应求
23969359,无锡,极氪,ZEEKR 001,新能源,轿车,10-15万,常规行情,national_series_from_city_table,供不应求,29,0.7586206896551724,常规行情 + DSI供不应求
23758888,无锡,欧拉,欧拉好猫,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,43,0.37209302325581395,结构性行情 + DSI供不应求
23782185,无锡,欧拉,欧拉好猫,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,43,0.37209302325581395,结构性行情 + DSI供不应求
23911982,无锡,欧拉,欧拉好猫,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,43,0.37209302325581395,结构性行情 + DSI供不应求
23598633,无锡,欧拉,欧拉黑猫,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,27,0.48148148148148145,结构性行情 + DSI供需平衡
23839523,无锡,比亚迪,元EV,新能源,SUV,0-5万,常规行情,national_series_from_city_table,供需平衡,12,0.5,常规行情 + DSI供需平衡
23813231,无锡,比亚迪,元PLUS,新能源,SUV,5-10万,结构性行情,national_series_from_city_table,供不应求,20,0.75,结构性行情 + DSI供不应求
23891721,无锡,比亚迪,元PLUS,新能源,SUV,5-10万,结构性行情,national_series_from_city_table,供不应求,20,0.75,结构性行情 + DSI供不应求
23475376,无锡,比亚迪,元UP,新能源,SUV,5-10万,流动行情,national_series_from_city_table,供不应求,10,1,流动行情 + DSI供不应求
23770150,无锡,比亚迪,汉EV,新能源,轿车,,常规行情,national_series_from_city_table,供不应求,27,0.9629629629629629,常规行情 + DSI供不应求
23880573,无锡,比亚迪,海豹06DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,28,0.6071428571428571,常规行情 + DSI供不应求
23961542,无锡,比亚迪,海豹06DM,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,28,0.6071428571428571,常规行情 + DSI供不应求
23899219,无锡,比亚迪,海鸥,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
24271665,无锡,比亚迪,海鸥,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,15,0.8666666666666667,常规行情 + DSI供不应求
24239075,无锡,比亚迪,秦PLUS DM,新能源,轿车,0-5万,常规行情,city_exact,供不应求,29,0.5862068965517241,常规行情 + DSI供不应求
24158429,无锡,沃尔沃,沃尔沃S60,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,54,0.4074074074074074,常规行情 + DSI供需平衡
24254198,无锡,深蓝汽车,深蓝SL03,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,23,0.6956521739130435,常规行情 + DSI供不应求
23861541,无锡,特斯拉,Model 3,新能源,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,39,0.8974358974358975,结构性行情 + DSI供不应求
24149821,无锡,特斯拉,Model 3,新能源,轿车,15-20万,结构性行情,national_series_from_city_table,供不应求,39,0.8974358974358975,结构性行情 + DSI供不应求
24229725,无锡,特斯拉,Model 3,新能源,轿车,15-20万,结构性行情,national_series_from_city_table,供不应求,39,0.8974358974358975,结构性行情 + DSI供不应求
24232624,无锡,特斯拉,Model 3,新能源,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,39,0.8974358974358975,结构性行情 + DSI供不应求
24382084,无锡,特斯拉,Model 3,新能源,轿车,15-20万,结构性行情,national_series_from_city_table,供不应求,39,0.8974358974358975,结构性行情 + DSI供不应求
23379800,无锡,特斯拉,Model Y,新能源,SUV,15-20万,上涨行情,national_series_from_city_table,供不应求,33,0.5454545454545454,上涨行情 + DSI供不应求
23575118,无锡,特斯拉,Model Y,新能源,SUV,15-20万,上涨行情,national_series_from_city_table,供不应求,33,0.5454545454545454,上涨行情 + DSI供不应求
23815126,无锡,现代,伊兰特,燃油车,轿车,5-10万,流动行情,national_series_from_city_table,供需平衡,39,0.5897435897435898,流动行情 + DSI供需平衡
24214765,无锡,理想汽车,理想L8,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,10,0.5,常规行情 + DSI供不应求
23802471,无锡,福特,领睿,燃油车,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,15,0.6,常规行情 + DSI供不应求
23552606,无锡,英菲尼迪,英菲尼迪Q50L,燃油车,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,29,0.3793103448275862,结构性行情 + DSI供需平衡
23657027,无锡,英菲尼迪,英菲尼迪Q50L,燃油车,SUV,,结构性行情,national_series_from_city_table,供需平衡,29,0.3793103448275862,结构性行情 + DSI供需平衡
24270191,无锡,英菲尼迪,英菲尼迪Q50L,燃油车,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,29,0.3793103448275862,结构性行情 + DSI供需平衡
23829236,无锡,荣威,CLEVER,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,5,0.6,结构性行情 + DSI供需平衡
23900909,无锡,荣威,CLEVER,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,5,0.6,结构性行情 + DSI供需平衡
23558240,无锡,荣威,荣威RX5 MAX,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供需平衡,16,0.4375,常规行情 + DSI供需平衡
24307958,无锡,蔚来,蔚来ES6,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,30,0.5,常规行情 + DSI供不应求
24344442,无锡,蔚来,蔚来ES8,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,53,0.4716981132075472,常规行情 + DSI供不应求
24447757,无锡,蔚来,蔚来ES8,新能源,SUV,15-20万,常规行情,national_series_from_city_table,供不应求,53,0.4716981132075472,常规行情 + DSI供不应求
24208529,无锡,蔚来,蔚来ET5,新能源,轿车,10-15万,上涨行情,national_series_from_city_table,供不应求,12,0.75,上涨行情 + DSI供不应求
24337687,无锡,蔚来,蔚来ET5T,新能源,轿车,10-15万,流动行情,national_series_from_city_table,供不应求,14,0.9285714285714286,流动行情 + DSI供不应求
23874829,无锡,路虎,揽胜极光,燃油车,SUV,,结构性行情,national_series_from_model_table,供需平衡,46,0.41304347826086957,结构性行情 + DSI供需平衡
23785123,无锡,长安,逸动,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,85,0.36470588235294116,常规行情 + DSI供不应求
23461369,无锡,长安,逸达,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,5,0.6,常规行情 + DSI供需平衡
23562408,无锡,长安,长安UNI-V,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,27,0.4444444444444444,常规行情 + DSI供需平衡
24418751,无锡,长安,长安UNI-V,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,27,0.4444444444444444,常规行情 + DSI供需平衡
23826123,无锡,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
23837108,无锡,长安启源,长安Lumin,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供不应求,35,0.8,常规行情 + DSI供不应求
23733589,无锡,长安启源,长安启源A07,新能源,轿车,5-10万,常规行情,national_series_from_model_table,供不应求,34,0.7352941176470589,常规行情 + DSI供不应求
23760028,无锡,长安启源,长安启源A07,新能源,轿车,5-10万,常规行情,national_series_from_model_table,供不应求,34,0.7352941176470589,常规行情 + DSI供不应求
23879790,无锡,长安启源,长安启源A07,新能源,轿车,5-10万,常规行情,national_series_from_model_table,供不应求,34,0.7352941176470589,常规行情 + DSI供不应求
24369995,无锡,长安欧尚,长安欧尚Z6,燃油车,SUV,0-5万,常规行情,national_series_from_model_table,供需平衡,16,0.5,常规行情 + DSI供需平衡
23795396,无锡,雪佛兰,迈锐宝XL,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供需平衡,43,0.4186046511627907,常规行情 + DSI供需平衡
23886749,无锡,雪佛兰,迈锐宝XL,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,43,0.4186046511627907,常规行情 + DSI供需平衡
23444422,无锡,雪铁龙,凡尔赛C5 X,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,17,0.7058823529411765,结构性行情 + DSI供不应求
24175139,无锡,零跑汽车,零跑B10,新能源,SUV,5-10万,结构性行情,national_series_from_model_table,供不应求,5,0.8,结构性行情 + DSI供不应求
23722585,无锡,零跑汽车,零跑C11,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供需平衡,34,0.47058823529411764,常规行情 + DSI供需平衡
24046950,无锡,零跑汽车,零跑T03,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,30,0.5666666666666667,常规行情 + DSI供需平衡
23422959,无锡,雷克萨斯,雷克萨斯CT,燃油车,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,19,0.8421052631578947,常规行情 + DSI供不应求
23724257,无锡,雷克萨斯,雷克萨斯ES,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供不应求,87,0.4367816091954023,结构性行情 + DSI供不应求
23858922,无锡,雷克萨斯,雷克萨斯ES,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,87,0.4367816091954023,结构性行情 + DSI供不应求
24166399,无锡,雷克萨斯,雷克萨斯ES,燃油车,轿车,15-20万,结构性行情,national_series_from_city_table,供不应求,87,0.4367816091954023,结构性行情 + DSI供不应求
23231067,无锡,领克,领克03,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
23397986,无锡,领克,领克03,燃油车,轿车,10-15万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
23437166,无锡,领克,领克03,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
23486988,无锡,领克,领克03,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
23591940,无锡,领克,领克03,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
23634477,无锡,领克,领克03,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
24380854,无锡,领克,领克03,燃油车,轿车,5-10万,常规行情,city_exact,供需平衡,64,0.390625,常规行情 + DSI供需平衡
23510306,无锡,领克,领克Z20,新能源,SUV,5-10万,结构性行情,national_series_from_model_table,供不应求,7,0.7142857142857143,结构性行情 + DSI供不应求
24430149,无锡,马自达,阿特兹,燃油车,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,37,0.4594594594594595,常规行情 + DSI供需平衡
23501399,无锡,马自达,马自达3 昂克赛拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,87,0.4942528735632184,结构性行情 + DSI供需平衡
23729462,无锡,马自达,马自达3 昂克赛拉,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,87,0.4942528735632184,结构性行情 + DSI供需平衡
23868703,无锡,马自达,马自达3 昂克赛拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,87,0.4942528735632184,结构性行情 + DSI供需平衡
23947681,无锡,马自达,马自达3 昂克赛拉,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,87,0.4942528735632184,结构性行情 + DSI供需平衡
24016440,无锡,马自达,马自达3 昂克赛拉,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,87,0.4942528735632184,结构性行情 + DSI供需平衡
24112561,无锡,马自达,马自达3 昂克赛拉,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,87,0.4942528735632184,结构性行情 + DSI供需平衡
24450956,无锡,马自达,马自达CX-4,燃油车,SUV,0-5万,流动行情,national_series_from_city_table,供需平衡,37,0.3783783783783784,流动行情 + DSI供需平衡
23399912,无锡,魏牌,魏牌 VV7,燃油车,SUV,0-5万,结构性行情,national_series_from_city_table,供需平衡,30,0.5333333333333333,结构性行情 + DSI供需平衡
24214455,无锡,魏牌,魏牌 VV7,燃油车,SUV,0-5万,结构性行情,national_series_from_city_table,供需平衡,30,0.5333333333333333,结构性行情 + DSI供需平衡
24279305,昆明,firefly萤火虫,firefly萤火虫,新能源,轿车,5-10万,常规行情,national_series_from_city_table,供不应求,7,1,常规行情 + DSI供不应求
23950158,昆明,iCAR,iCAR 03,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,10,0.5,常规行情 + DSI供不应求
23366394,昆明,iCAR,iCAR超级V23,新能源,SUV,5-10万,流动行情,national_series_from_city_table,供不应求,9,1,流动行情 + DSI供不应求
23406459,昆明,iCAR,iCAR超级V23,新能源,SUV,5-10万,流动行情,national_series_from_city_table,供不应求,9,1,流动行情 + DSI供不应求
24139107,昆明,smart,smart精灵#1,新能源,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,16,0.5625,常规行情 + DSI供不应求
23658292,昆明,东风纳米,东风纳米EX1,新能源,SUV,0-5万,常规行情,national_series_from_model_table,供需平衡,29,0.4482758620689655,常规行情 + DSI供需平衡
23940915,昆明,丰田,亚洲龙,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,54,0.48148148148148145,结构性行情 + DSI供不应求
24065617,昆明,丰田,亚洲龙,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,54,0.48148148148148145,结构性行情 + DSI供不应求
23530219,昆明,丰田,卡罗拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
23603905,昆明,丰田,卡罗拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
23657890,昆明,丰田,卡罗拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
23798187,昆明,丰田,卡罗拉,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
23931054,昆明,丰田,卡罗拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
23995671,昆明,丰田,卡罗拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
24209786,昆明,丰田,卡罗拉,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,123,0.43902439024390244,结构性行情 + DSI供需平衡
24119353,昆明,丰田,赛那,燃油车,MPV,15-20万,结构性行情,national_series_from_city_table,供不应求,30,0.5,结构性行情 + DSI供不应求
24314980,昆明,乐道,乐道L60,新能源,SUV,5-10万,结构性行情,national_series_from_city_table,供不应求,10,0.9,结构性行情 + DSI供不应求
23970504,昆明,乐道,乐道L90,新能源,SUV,10-15万,结构性行情,national_series_from_city_table,供不应求,10,0.9,结构性行情 + DSI供不应求
24311002,昆明,乐道,乐道L90,新能源,SUV,10-15万,结构性行情,national_series_from_city_table,供不应求,10,0.9,结构性行情 + DSI供不应求
24181032,昆明,五菱汽车,五菱之光EV,新能源,其他,0-5万,上涨行情,national_series_from_model_table,供不应求,4,1,上涨行情 + DSI供不应求
23471334,昆明,五菱汽车,五菱宏光,燃油车,其他,0-5万,常规行情,national_series_from_model_table,供不应求,59,0.423728813559322,常规行情 + DSI供不应求
23482144,昆明,五菱汽车,五菱宏光MINIEV,新能源,轿车,0-5万,常规行情,city_exact,供不应求,56,0.6964285714285714,常规行情 + DSI供不应求
23490319,昆明,五菱汽车,五菱宏光MINIEV,新能源,轿车,0-5万,常规行情,city_exact,供不应求,56,0.6964285714285714,常规行情 + DSI供不应求
24186177,昆明,五菱汽车,五菱宏光MINIEV,新能源,轿车,0-5万,常规行情,city_exact,供不应求,56,0.6964285714285714,常规行情 + DSI供不应求
23497940,昆明,五菱汽车,五菱宏光V,燃油车,其他,0-5万,常规行情,national_series_from_city_table,供需平衡,23,0.391304347826087,常规行情 + DSI供需平衡
23802090,昆明,五菱汽车,五菱星光EV,新能源,轿车,0-5万,常规行情,national_series_from_model_table,供需平衡,5,0.6,常规行情 + DSI供需平衡
23551896,昆明,五菱汽车,五菱星光PHEV,新能源,轿车,5-10万,结构性行情,national_series_from_city_table,供不应求,9,0.5555555555555556,结构性行情 + DSI供不应求
23858724,昆明,五菱汽车,五菱缤果,新能源,轿车,0-5万,结构性行情,national_series_from_city_table,供不应求,18,0.6111111111111112,结构性行情 + DSI供不应求
23519140,昆明,凯迪拉克,凯迪拉克CT5,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,42,0.4523809523809524,结构性行情 + DSI供不应求
23548036,昆明,凯迪拉克,凯迪拉克CT5,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,42,0.4523809523809524,结构性行情 + DSI供不应求
23869069,昆明,凯迪拉克,凯迪拉克CT5,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,42,0.4523809523809524,结构性行情 + DSI供不应求
24016042,昆明,凯迪拉克,凯迪拉克CT5,燃油车,轿车,10-15万,结构性行情,national_series_from_city_table,供不应求,42,0.4523809523809524,结构性行情 + DSI供不应求
23497253,昆明,凯迪拉克,凯迪拉克XT6,燃油车,SUV,15-20万,结构性行情,national_series_from_city_table,供不应求,71,0.39436619718309857,结构性行情 + DSI供不应求
23446023,昆明,吉利汽车,博越L,燃油车,SUV,5-10万,常规行情,national_series_from_city_table,供不应求,14,0.42857142857142855,常规行情 + DSI供不应求
24352584,昆明,吉利汽车,帝豪,燃油车,轿车,0-5万,结构性行情,national_series_from_city_table,供需平衡,97,0.41237113402061853,结构性行情 + DSI供需平衡
23967268,昆明,吉利汽车,帝豪L HiP,新能源,轿车,0-5万,常规行情,national_series_from_city_table,供需平衡,10,0.6,常规行情 + DSI供需平衡
24312616,昆明,吉利汽车,星瑞,燃油车,轿车,5-10万,结构性行情,national_series_from_city_table,供需平衡,40,0.375,结构性行情 + DSI供需平衡
23433575,昆明,吉利汽车,星越L,燃油车,SUV,5-10万,结构性行情,national_series_from_city_table,供需平衡,31,0.4838709677419355,结构性行情 + DSI供需平衡
